ORDERNUMBER,QUANTITYORDERED,PRICEEACH,SALES,PRODUCTLINE,CUSTOMERNAME
10168,31,100,3431.39,Planes,Technics Stores Inc.
10178,22,87.75,1930.5,Planes,Alpha Cognac
10198,42,100,4774.56,Planes,Cruz & Sons Co.
10210,26,99.72,2592.72,Planes,Osaka Souveniers Co.
10222,37,87.75,3246.75,Planes,Collectable Mini Designs Co.
10235,38,88.75,3372.5,Planes,"Royal Canadian Collectables, Ltd."
10250,35,100,3909.15,Planes,The Sharp Gifts Warehouse
10262,33,90.75,2994.75,Planes,Euro Shopping Channel
10275,39,100,4472.52,Planes,La Rochelle Gifts
10284,45,100,4576.95,Planes,"Norway Gifts By Mail, Co."
10296,24,100,2441.04,Planes,"Bavarian Collectables Imports, Co."
10308,35,88.75,3106.25,Planes,Mini Classics
10316,23,100,2706.41,Planes,giftsbymail.co.uk
10328,37,100,4021.53,Planes,Rovelli Gifts
10340,55,87.75,4826.25,Planes,Enaco Distributors
10352,49,100,4935.28,Planes,Auto-Moto Classics Inc.
10361,26,100,2754.7,Planes,Souveniers And Things Co.
10375,33,100,3856.71,Planes,La Rochelle Gifts
10386,37,83.84,3102.08,Planes,Euro Shopping Channel
10398,22,86.76,1908.72,Planes,Reims Collectables
10401,85,88.75,7543.75,Planes,Tekni Collectables Inc.
10416,22,100,2457.18,Planes,L'ordine Souveniers
10105,31,65.77,2038.87,Ships,Danish Wholesale Imports
10119,38,65.77,2499.26,Ships,Salzburg Collectables
10129,45,85.29,3838.05,Ships,"Stylish Desk Decors, Co."
10143,31,85.29,2643.99,Ships,Mini Creations Ltd.
10154,36,64.33,2315.88,Ships,Boards & Toys Co.
10167,46,70.11,3225.06,Ships,Scandinavian Gift Ideas
10177,32,76.62,2451.84,Ships,CAF Imports
10185,39,57.82,2254.98,Ships,Mini Creations Ltd.
10197,50,78.79,3939.5,Ships,Enaco Distributors
10208,46,74.45,3424.7,Ships,"Saveley & Henriot, Co."
10222,36,80.95,2914.2,Ships,Collectable Mini Designs Co.
10233,29,82.4,2389.6,Ships,Tekni Collectables Inc.
10248,32,75.89,2428.48,Ships,Land of Toys Inc.
10261,44,68.67,3021.48,Ships,Quebec Home Shopping Network
10273,42,62.16,2610.72,Ships,Petit Auto
10283,47,65.77,3091.19,Ships,"Royal Canadian Collectables, Ltd."
10295,44,58.55,2576.2,Ships,Gifts4AllAges.com
10306,43,75.17,3232.31,Ships,"AV Stores, Co."
10316,48,74.45,3573.6,Ships,giftsbymail.co.uk
10327,21,96.31,2022.51,Ships,Danish Wholesale Imports
10339,50,74.35,3717.5,Ships,"Tokyo Collectables, Ltd"
10350,29,75.35,2185.15,Ships,Euro Shopping Channel
10373,41,70.33,2883.53,Ships,"Oulu Toy Supplies, Inc."
10386,37,100,5017.57,Ships,Euro Shopping Channel
10397,22,66.5,1463,Ships,Alpha Cognac
10414,31,75.89,2352.59,Ships,Gifts4AllAges.com
10103,42,100,4460.82,Classic Cars,Baane Mini Imports
10114,42,100,4758.18,Classic Cars,"La Corne D'abondance, Co."
10126,45,100,4597.2,Classic Cars,"Corrida Auto Replicas, Ltd"
10140,36,100,4114.8,Classic Cars,Technics Stores Inc.
10150,20,100,2104,Classic Cars,"Dragon Souveniers, Ltd."
10164,39,81.93,3195.27,Classic Cars,Mini Auto Werke
10175,42,85.98,3611.16,Classic Cars,"Stylish Desk Decors, Co."
10183,23,86.99,2000.77,Classic Cars,"Classic Gift Ideas, Inc"
10194,26,89.01,2314.26,Classic Cars,"Saveley & Henriot, Co."
10206,33,100,3871.89,Classic Cars,Canadian Gift Exchange Network
10217,31,88,2728,Classic Cars,Handji Gifts& Co
10229,50,100,5614,Classic Cars,Mini Gifts Distributors Ltd.
10245,44,100,4628.8,Classic Cars,Super Scale Inc.
10258,45,80.92,3641.4,Classic Cars,"Tokyo Collectables, Ltd"
10270,46,88,4048,Classic Cars,Souveniers And Things Co.
10281,27,85.98,2321.46,Classic Cars,Diecast Classics Inc.
10291,28,100,3256.96,Classic Cars,Scandinavian Gift Ideas
10304,40,100,4208,Classic Cars,Auto Assoc. & Cie.
10313,30,99.13,2973.9,Classic Cars,Canadian Gift Exchange Network
10324,34,100,4248.3,Classic Cars,Vitachrome Inc.
10336,46,100,9558.8,Classic Cars,"La Corne D'abondance, Co."
10348,32,82.83,2650.56,Classic Cars,"Corrida Auto Replicas, Ltd"
10358,27,100,3761.37,Classic Cars,Euro Shopping Channel
10371,34,100,4301.34,Classic Cars,Mini Gifts Distributors Ltd.
10382,34,54.84,1864.56,Classic Cars,Mini Gifts Distributors Ltd.
10411,34,100,3576.8,Classic Cars,Quebec Home Shopping Network
10424,46,80.92,3722.32,Classic Cars,Euro Shopping Channel
10106,32,100,3986.56,Planes,Rovelli Gifts
10120,24,100,3417.12,Planes,"Australian Collectors, Co."
10133,27,99.67,2691.09,Planes,Euro Shopping Channel
10145,20,100,2752.6,Planes,Toys4GrownUps.com
10168,36,100,4527.72,Planes,Technics Stores Inc.
10188,29,100,3957.05,Planes,Herkku Gifts
10210,25,100,2818,Planes,Osaka Souveniers Co.
10223,29,100,3199.86,Planes,"Australian Collectors, Co."
10235,25,96.11,2402.75,Planes,"Royal Canadian Collectables, Ltd."
10250,44,100,6055.72,Planes,The Sharp Gifts Warehouse
10263,47,100,5465.16,Planes,Gift Depot Inc.
10275,48,100,6378.72,Planes,La Rochelle Gifts
10285,45,100,5392.8,Planes,Marta's Replicas Co.
10297,35,100,3986.5,Planes,"Clover Collections, Co."
10308,31,100,4009.23,Planes,Mini Classics
10318,50,100,7119,Planes,Diecast Classics Inc.
10328,33,100,4072.2,Planes,Rovelli Gifts
10340,29,100,4094.51,Planes,Enaco Distributors
10353,48,68.8,3302.4,Planes,Gift Ideas Corp.
10361,44,72.42,3186.48,Planes,Souveniers And Things Co.
10375,25,66.73,1668.25,Planes,La Rochelle Gifts
10388,50,100,7154.5,Planes,FunGiftIdeas.com
10398,23,100,2810.83,Planes,Reims Collectables
10401,21,96.11,2018.31,Planes,Tekni Collectables Inc.
10416,41,100,5642.83,Planes,L'ordine Souveniers
10106,44,74.4,3273.6,Planes,Rovelli Gifts
10120,43,76,3268,Planes,"Australian Collectors, Co."
10143,28,96,2688,Planes,Mini Creations Ltd.
10155,43,86.4,3715.2,Planes,"Toys of Finland, Co."
10168,48,96,4608,Planes,Technics Stores Inc.
10199,38,82.4,3131.2,Planes,West Coast Collectables Co.
10210,31,86.4,2678.4,Planes,Osaka Souveniers Co.
10223,26,67.2,1747.2,Planes,"Australian Collectors, Co."
10235,32,92,2944,Planes,"Royal Canadian Collectables, Ltd."
10250,44,67.2,2956.8,Planes,The Sharp Gifts Warehouse
10262,27,76,2052,Planes,Euro Shopping Channel
10275,43,73.6,3164.8,Planes,La Rochelle Gifts
10284,25,69.6,1740,Planes,"Norway Gifts By Mail, Co."
10296,22,80.8,1777.6,Planes,"Bavarian Collectables Imports, Co."
10308,21,87.2,1831.2,Planes,Mini Classics
10316,48,75.2,3609.6,Planes,giftsbymail.co.uk
10328,33,64,2112,Planes,Rovelli Gifts
10341,34,100,3644.12,Planes,Salzburg Collectables
10353,43,81.95,3523.85,Planes,Gift Ideas Corp.
10361,44,100,5001.92,Planes,Souveniers And Things Co.
10375,44,100,5208.72,Planes,La Rochelle Gifts
10386,32,94.34,3018.88,Planes,Euro Shopping Channel
10398,29,65.6,1902.4,Planes,Reims Collectables
10401,77,92,7084,Planes,Tekni Collectables Inc.
10416,39,67.2,2620.8,Planes,L'ordine Souveniers
10105,39,81.14,3164.46,Ships,Danish Wholesale Imports
10118,36,100,4219.2,Ships,Enaco Distributors
10129,42,91.15,3828.3,Ships,"Stylish Desk Decors, Co."
10142,21,100,2334.99,Ships,Mini Gifts Distributors Ltd.
10153,50,88.15,4407.5,Ships,Euro Shopping Channel
10167,24,100,2812.8,Ships,Scandinavian Gift Ideas
10177,44,92.16,4055.04,Ships,CAF Imports
10185,37,100,3891.66,Ships,Mini Creations Ltd.
10197,27,92.16,2488.32,Ships,Enaco Distributors
10208,37,100,4447.4,Ships,"Saveley & Henriot, Co."
10222,38,100,4187.22,Ships,Collectable Mini Designs Co.
10232,48,96.16,4615.68,Ships,giftsbymail.co.uk
10248,30,100,3245.4,Ships,Land of Toys Inc.
10261,25,88.15,2203.75,Ships,Quebec Home Shopping Network
10273,40,86.15,3446,Ships,Petit Auto
10283,22,88.15,1939.3,Ships,"Royal Canadian Collectables, Ltd."
10295,34,100,3473.78,Ships,Gifts4AllAges.com
10306,32,90.15,2884.8,Ships,"AV Stores, Co."
10315,31,86.15,2670.65,Ships,La Rochelle Gifts
10327,43,80,3440,Ships,Danish Wholesale Imports
10337,31,89.38,2770.78,Ships,Classic Legends Inc.
10350,31,77.34,2397.54,Ships,Euro Shopping Channel
10373,34,96.34,3275.56,Ships,"Oulu Toy Supplies, Inc."
10386,45,92.08,4143.6,Ships,Euro Shopping Channel
10397,48,100,5192.64,Ships,Alpha Cognac
10414,28,100,3029.04,Ships,Gifts4AllAges.com
10105,22,100,2556.18,Ships,Danish Wholesale Imports
10117,45,83.42,3753.9,Ships,"Dragon Souveniers, Ltd."
10129,30,85.41,2562.3,Ships,"Stylish Desk Decors, Co."
10142,38,85.41,3245.58,Ships,Mini Gifts Distributors Ltd.
10153,20,100,2204.6,Ships,Euro Shopping Channel
10167,28,100,3003,Ships,Scandinavian Gift Ideas
10177,24,100,2526.48,Ships,CAF Imports
10185,22,79.45,1747.9,Ships,Mini Creations Ltd.
10197,35,93.35,3267.25,Ships,Enaco Distributors
10208,33,85.41,2818.53,Ships,"Saveley & Henriot, Co."
10222,31,95.34,2955.54,Ships,Collectable Mini Designs Co.
10232,35,82.43,2885.05,Ships,giftsbymail.co.uk
10248,35,90.37,3162.95,Ships,Land of Toys Inc.
10261,50,81.43,4071.5,Ships,Quebec Home Shopping Network
10273,26,100,2969.46,Ships,Petit Auto
10283,38,89.38,3396.44,Ships,"Royal Canadian Collectables, Ltd."
10294,45,100,4692.6,Ships,Online Mini Collectables
10306,30,100,3515.7,Ships,"AV Stores, Co."
10315,37,91.37,3380.69,Ships,La Rochelle Gifts
10327,37,86.61,3204.57,Ships,Danish Wholesale Imports
10337,36,71.89,2588.04,Ships,Classic Legends Inc.
10350,25,100,2854.75,Ships,Euro Shopping Channel
10373,37,100,4025.6,Ships,"Oulu Toy Supplies, Inc."
10386,30,95.48,2864.4,Ships,Euro Shopping Channel
10397,36,100,3789.72,Ships,Alpha Cognac
10414,27,90.37,2439.99,Ships,Gifts4AllAges.com
10106,48,61.44,2949.12,Planes,Rovelli Gifts
10119,26,59.22,1539.72,Planes,Salzburg Collectables
10131,26,85.13,2213.38,Planes,Gift Ideas Corp.
10143,34,85.87,2919.58,Planes,Mini Creations Ltd.
10155,44,85.87,3778.28,Planes,"Toys of Finland, Co."
10168,39,82.91,3233.49,Planes,Technics Stores Inc.
10178,45,76.25,3431.25,Planes,Alpha Cognac
10198,40,63.67,2546.8,Planes,Cruz & Sons Co.
10210,42,70.33,2953.86,Planes,Osaka Souveniers Co.
10222,43,74.03,3183.29,Planes,Collectable Mini Designs Co.
10235,34,72.55,2466.7,Planes,"Royal Canadian Collectables, Ltd."
10250,38,62.19,2363.22,Planes,The Sharp Gifts Warehouse
10262,35,71.07,2487.45,Planes,Euro Shopping Channel
10275,31,72.55,2249.05,Planes,La Rochelle Gifts
10284,32,64.41,2061.12,Planes,"Norway Gifts By Mail, Co."
10296,47,86.62,4071.14,Planes,"Bavarian Collectables Imports, Co."
10308,39,68.11,2656.29,Planes,Mini Classics
10316,44,62.19,2736.36,Planes,giftsbymail.co.uk
10328,39,85.87,3348.93,Planes,Rovelli Gifts
10339,50,57.86,2893,Planes,"Tokyo Collectables, Ltd"
10352,22,75.51,1661.22,Planes,Auto-Moto Classics Inc.
10361,35,100,4277.35,Planes,Souveniers And Things Co.
10373,45,55.62,2502.9,Planes,"Oulu Toy Supplies, Inc."
10386,44,86.4,3801.6,Planes,Euro Shopping Channel
10398,36,87.36,3144.96,Planes,Reims Collectables
10401,28,72.55,2031.4,Planes,Tekni Collectables Inc.
10416,43,62.19,2674.17,Planes,L'ordine Souveniers
10106,48,52.64,2526.72,Planes,Rovelli Gifts
10119,28,48.17,1348.76,Planes,Salzburg Collectables
10131,21,41.71,875.91,Planes,Gift Ideas Corp.
10143,37,50.65,1874.05,Planes,Mini Creations Ltd.
10155,34,49.16,1671.44,Planes,"Toys of Finland, Co."
10167,40,41.71,1668.4,Planes,Scandinavian Gift Ideas
10178,45,51.15,2301.75,Planes,Alpha Cognac
10186,28,52.14,1459.92,Planes,"Double Decker Gift Stores, Ltd"
10197,29,41.71,1209.59,Planes,Enaco Distributors
10209,48,44.69,2145.12,Planes,"Men 'R' US Retailers, Ltd."
10222,31,45.69,1416.39,Planes,Collectable Mini Designs Co.
10249,32,57.61,1843.52,Planes,Cambridge Collectables Co.
10262,21,57.11,1199.31,Planes,Euro Shopping Channel
10274,32,58.6,1875.2,Planes,Collectables For Less Inc.
10283,43,57.61,2477.23,Planes,"Royal Canadian Collectables, Ltd."
10296,21,45.19,948.99,Planes,"Bavarian Collectables Imports, Co."
10307,34,53.63,1823.42,Planes,"Classic Gift Ideas, Inc"
10316,34,43.7,1485.8,Planes,giftsbymail.co.uk
10329,44,86.13,3789.72,Planes,Land of Toys Inc.
10339,27,76.31,2060.37,Planes,"Tokyo Collectables, Ltd"
10352,49,52.64,2579.36,Planes,Auto-Moto Classics Inc.
10361,23,95.2,2189.6,Planes,Souveniers And Things Co.
10373,25,64.97,1624.25,Planes,"Oulu Toy Supplies, Inc."
10386,50,87.15,4357.5,Planes,Euro Shopping Channel
10398,34,40.22,1367.48,Planes,Reims Collectables
10400,20,56.12,1122.4,Planes,The Sharp Gifts Warehouse
10415,42,57.61,2419.62,Planes,"Australian Collectables, Ltd"
10105,25,56.78,1419.5,Ships,Danish Wholesale Imports
10117,50,43.68,2184,Ships,"Dragon Souveniers, Ltd."
10129,32,64.97,2079.04,Ships,"Stylish Desk Decors, Co."
10142,39,44.23,1724.97,Ships,Mini Gifts Distributors Ltd.
10153,50,60.06,3003,Ships,Euro Shopping Channel
10167,38,48.59,1846.42,Ships,Scandinavian Gift Ideas
10177,40,50.23,2009.2,Ships,CAF Imports
10185,28,64.43,1804.04,Ships,Mini Creations Ltd.
10197,42,50.23,2109.66,Ships,Enaco Distributors
10208,42,63.88,2682.96,Ships,"Saveley & Henriot, Co."
10222,36,63.34,2280.24,Ships,Collectable Mini Designs Co.
10232,24,49.69,1192.56,Ships,giftsbymail.co.uk
10248,23,65.52,1506.96,Ships,Land of Toys Inc.
10261,29,50.78,1472.62,Ships,Quebec Home Shopping Network
10273,37,45.86,1696.82,Ships,Petit Auto
10283,33,51.32,1693.56,Ships,"Royal Canadian Collectables, Ltd."
10293,32,60.06,1921.92,Ships,Amica Models & Co.
10306,35,59.51,2082.85,Ships,"AV Stores, Co."
10315,40,55.69,2227.6,Ships,La Rochelle Gifts
10327,37,86.74,3209.38,Ships,Danish Wholesale Imports
10337,42,97.16,4080.72,Ships,Classic Legends Inc.
10350,20,100,2244.4,Ships,Euro Shopping Channel
10373,29,100,3978.51,Ships,"Oulu Toy Supplies, Inc."
10386,43,100,5417.57,Ships,Euro Shopping Channel
10397,34,62.24,2116.16,Ships,Alpha Cognac
10414,47,65.52,3079.44,Ships,Gifts4AllAges.com
